"name","first_release","versions","archived","index"
"GUIgems","2017-05-18 14:14:00",1,TRUE,12002
"osmdata","2017-05-18 15:38:00",16,TRUE,12003
"LZeroSpikeInference","2017-05-18 16:16:00",2,TRUE,12004
"checkarg","2017-05-19 05:57:00",1,FALSE,12005
"reportReg","2017-05-19 05:59:00",3,TRUE,12006
"printr","2017-05-19 06:24:00",1,FALSE,12007
"RJSplot","2017-05-19 12:51:00",4,TRUE,12008
"numKM","2017-05-19 12:52:00",2,TRUE,12009
"webmockr","2017-05-20 07:09:00",13,TRUE,12010
"quickmatch","2017-05-20 07:10:00",4,TRUE,12011
"EventStudy","2017-05-20 07:13:00",7,TRUE,12012
"castor","2017-05-20 07:13:00",24,TRUE,12013
"gfmR","2017-05-20 07:14:00",2,TRUE,12014
"spacyr","2017-05-20 07:15:00",8,TRUE,12015
"coppeCosenzaR","2017-05-20 07:20:00",3,TRUE,12016
"regnet","2017-05-21 07:00:00",5,TRUE,12017
"PhenotypeSimulator","2017-05-21 07:02:00",7,TRUE,12018
"lagged","2017-05-21 07:02:00",5,TRUE,12019
"NPMOD","2017-05-21 07:04:00",1,TRUE,12020
"numGen","2017-05-21 07:04:00",2,TRUE,12021
"penRvine","2017-05-21 09:11:00",1,TRUE,12022
"wildcard","2017-05-21 16:00:00",5,TRUE,12023
"Rd2md","2017-05-21 23:19:00",2,TRUE,12024
"multicmp","2017-05-22 04:17:00",2,TRUE,12025
"readtext","2017-05-22 07:20:00",7,TRUE,12026
"SpatialAcc","2017-05-22 11:46:00",4,TRUE,12027
"sotu","2017-05-22 11:50:00",1,FALSE,12028
"DendroSync","2017-05-22 12:18:00",4,TRUE,12029
"lemon","2017-05-22 16:09:00",8,TRUE,12030
"dgo","2017-05-23 03:39:00",7,TRUE,12031
"RNAstructureModuleMiner","2017-05-23 06:32:00",1,FALSE,12032
"ROI.models.miplib","2017-05-23 12:57:00",3,TRUE,12033
"RHPCBenchmark","2017-05-23 17:26:00",1,FALSE,12034
"UnivRNG","2017-05-23 18:25:00",4,TRUE,12035
"lans2r","2017-05-24 04:25:00",2,TRUE,12036
"brlrmr","2017-05-24 04:27:00",6,TRUE,12037
"commonsMath","2017-05-24 05:21:00",7,TRUE,12038
"coga","2017-05-25 07:37:00",6,TRUE,12039
"timelineR","2017-05-25 07:57:00",2,TRUE,12040
"geometa","2017-05-25 13:22:00",9,TRUE,12041
"Xplortext","2017-05-25 14:33:00",6,TRUE,12042
"apng","2017-05-25 21:37:00",1,FALSE,12043
"rdoxygen","2017-05-25 21:39:00",1,FALSE,12044
"fcm","2017-05-25 21:46:00",3,TRUE,12045
"simglm","2017-05-25 21:51:00",7,TRUE,12046
"walrus","2017-05-26 06:07:00",3,TRUE,12047
"CharFun","2017-05-26 06:08:00",1,TRUE,12048
"breakfast","2017-05-26 13:12:00",3,TRUE,12049
"survidm","2017-05-27 14:05:00",4,TRUE,12050
"stratvns","2017-05-27 14:07:00",2,TRUE,12051
"SeerMapper","2017-05-27 14:09:00",4,TRUE,12052
"polypoly","2017-05-27 14:12:00",1,FALSE,12053
"KarsTS","2017-05-27 14:26:00",6,TRUE,12054
"didrooRFM","2017-05-27 14:29:00",1,FALSE,12055
"piton","2017-05-28 06:11:00",3,TRUE,12056
"piton","2017-05-28 06:11:00",3,TRUE,12057
"here","2017-05-28 06:13:00",2,TRUE,12058
"here","2017-05-28 06:13:00",2,TRUE,12059
"MVisAGe","2017-05-28 06:17:00",3,TRUE,12060
"edpclient","2017-05-28 06:18:00",5,TRUE,12061
"rODE","2017-05-28 06:20:00",3,TRUE,12062
"ElastH","2017-05-28 19:11:00",2,TRUE,12063
"CodeDepends","2017-05-29 05:21:00",3,TRUE,12064
"shiny.semantic","2017-05-29 08:05:00",6,TRUE,12065
"wTO","2017-05-29 08:37:00",12,TRUE,12066
"classiFunc","2017-05-29 09:00:00",2,TRUE,12067
"MUS","2017-05-29 12:59:00",3,TRUE,12068
"madrat","2017-05-29 14:54:00",5,TRUE,12069
"DDM","2017-05-29 14:55:00",1,FALSE,12070
"dfCompare","2017-05-29 16:11:00",1,FALSE,12071
"nandb","2017-05-29 16:11:00",12,TRUE,12072
"quadprogXT","2017-05-30 04:56:00",5,TRUE,12073
"processx","2017-05-30 09:44:00",13,TRUE,12074
"RTaxometrics","2017-05-30 15:36:00",6,TRUE,12075
"dtangle","2017-05-30 16:10:00",4,TRUE,12076
"logistic4p","2017-05-31 06:20:00",1,FALSE,12077
"datadogr","2017-05-31 06:21:00",3,TRUE,12078
"pifpaf","2017-05-31 06:22:00",2,TRUE,12079
"ImaginR","2017-05-31 06:23:00",1,FALSE,12080
"difconet","2017-05-31 06:24:00",1,FALSE,12081
"nos","2017-05-31 19:28:00",2,TRUE,12082
"pencopulaCond","2017-05-31 19:29:00",1,FALSE,12083
"wktmo","2017-05-31 19:30:00",3,TRUE,12084
"bikedata","2017-05-31 19:32:00",11,TRUE,12085
"libstableR","2017-06-01 10:59:00",3,TRUE,12086
"QPBoot","2017-06-01 12:18:00",1,TRUE,12087
"mljar","2017-06-01 14:01:00",2,TRUE,12088
"Emcdf","2017-06-02 06:25:00",3,TRUE,12089
"logOfGamma","2017-06-02 06:26:00",1,FALSE,12090
"pkggraph","2017-06-02 06:28:00",3,TRUE,12091
"SentimentAnalysis","2017-06-02 07:12:00",5,TRUE,12092
"ConfoundedMeta","2017-06-02 17:25:00",4,TRUE,12093
"webglobe","2017-06-02 17:55:00",2,TRUE,12094
"hypersampleplan","2017-06-02 17:56:00",1,FALSE,12095
"zstdr","2017-06-02 17:58:00",2,TRUE,12096
"glmertree","2017-06-03 17:45:00",3,TRUE,12097
"KRMM","2017-06-03 17:46:00",1,FALSE,12098
"future.batchtools","2017-06-03 17:52:00",8,TRUE,12099
"icesTAF","2017-06-03 17:52:00",23,TRUE,12100
"ck37r","2017-06-03 17:55:00",2,TRUE,12101
"eesim","2017-06-03 17:55:00",1,FALSE,12102
"colordistance","2017-06-03 17:56:00",4,TRUE,12103
"cld2","2017-06-03 18:40:00",3,TRUE,12104
"MultiRNG","2017-06-04 06:01:00",6,TRUE,12105
"PowerNormal","2017-06-04 13:45:00",3,TRUE,12106
"modmarg","2017-06-05 17:43:00",4,TRUE,12107
"capn","2017-06-05 17:48:00",1,FALSE,12108
"getmstatistic","2017-06-05 22:14:00",4,TRUE,12109
"tropr","2017-06-05 23:40:00",2,TRUE,12110
"imaginator","2017-06-05 23:41:00",1,TRUE,12111
"iadf","2017-06-06 10:17:00",2,TRUE,12112
"parallelDist","2017-06-06 10:18:00",7,TRUE,12113
"Rbgs","2017-06-06 10:19:00",2,TRUE,12114
"pwrAB","2017-06-06 10:19:00",1,FALSE,12115
"BAYESDEF","2017-06-06 10:24:00",1,TRUE,12116
"gamlssbssn","2017-06-06 10:24:00",1,FALSE,12117
"RcextTools","2017-06-06 15:38:00",2,TRUE,12118
"mopa","2017-06-06 15:40:00",2,TRUE,12119
"covfefe","2017-06-06 15:41:00",1,FALSE,12120
"rpst","2017-06-06 15:41:00",1,FALSE,12121
"Delta","2017-06-06 15:45:00",6,TRUE,12122
"censusapi","2017-06-06 15:54:00",7,TRUE,12123
"memapp","2017-06-06 16:58:00",15,TRUE,12124
"TSCS","2017-06-06 16:59:00",2,TRUE,12125
"alfred","2017-06-06 16:59:00",8,TRUE,12126
"themetagenomics","2017-06-06 19:00:00",4,TRUE,12127
"bdlp","2017-06-06 22:30:00",1,TRUE,12128
"HDCI","2017-06-06 22:34:00",1,FALSE,12129
"proustr","2017-06-06 22:40:00",4,TRUE,12130
"meanr","2017-06-07 05:34:00",3,TRUE,12131
"rkdb","2017-06-07 05:36:00",1,TRUE,12132
"clampSeg","2017-06-07 06:11:00",5,TRUE,12133
"gqlr","2017-06-07 21:37:00",2,TRUE,12134
"cld3","2017-06-07 22:04:00",4,TRUE,12135
"kernplus","2017-06-07 22:05:00",3,TRUE,12136
"HiCblock","2017-06-07 22:08:00",6,TRUE,12137
"penaltyLearning","2017-06-07 22:09:00",7,TRUE,12138
"iNOTE","2017-06-07 22:14:00",1,TRUE,12139
"robustBLME","2017-06-08 04:18:00",2,TRUE,12140
"frequencies","2017-06-08 07:10:00",1,TRUE,12141
"xsp","2017-06-08 11:37:00",1,FALSE,12142
"Risk","2017-06-08 15:19:00",1,FALSE,12143
"mixEMM","2017-06-08 15:21:00",1,FALSE,12144
"interim","2017-06-08 15:23:00",3,TRUE,12145
"dbplyr","2017-06-09 11:08:00",12,TRUE,12146
"GPGame","2017-06-10 06:17:00",2,TRUE,12147
"lavaanPlot","2017-06-10 06:18:00",3,TRUE,12148
"colorpatch","2017-06-10 06:22:00",1,FALSE,12149
"soptdmaeA","2017-06-10 21:15:00",1,FALSE,12150
"unrtf","2017-06-10 21:55:00",5,TRUE,12151
"featurizer","2017-06-11 07:22:00",2,TRUE,12152
"orderstats","2017-06-11 22:09:00",1,FALSE,12153
"personalized","2017-06-11 22:20:00",13,TRUE,12154
"di","2017-06-11 23:00:00",4,TRUE,12155
"tmcn","2017-06-12 04:25:00",3,TRUE,12156
"tRophicPosition","2017-06-12 04:28:00",4,TRUE,12157
"SanFranBeachWater","2017-06-12 05:43:00",1,FALSE,12158
"mccr","2017-06-12 05:50:00",2,TRUE,12159
"sjlabelled","2017-06-12 09:12:00",26,TRUE,12160
"phylogram","2017-06-12 09:15:00",5,TRUE,12161
"ClusterBootstrap","2017-06-12 09:57:00",4,TRUE,12162
"RcppMsgPack","2017-06-12 11:47:00",5,TRUE,12163
"patternator","2017-06-12 15:54:00",1,FALSE,12164
"datasus","2017-06-12 15:58:00",4,TRUE,12165
"argon2","2017-06-12 16:00:00",1,FALSE,12166
"MultiSkew","2017-06-12 17:38:00",3,TRUE,12167
"ggpval","2017-06-12 23:03:00",5,TRUE,12168
"nscprepr","2017-06-12 23:05:00",2,TRUE,12169
"meshsimp","2017-06-12 23:17:00",2,TRUE,12170
"BHPMF","2017-06-13 07:07:00",1,TRUE,12171
"ggseqlogo","2017-06-13 07:10:00",2,TRUE,12172
"DPWeibull","2017-06-13 20:07:00",8,TRUE,12173
"canprot","2017-06-13 20:57:00",5,TRUE,12174
"univOutl","2017-06-13 21:33:00",4,TRUE,12175
"gamesGA","2017-06-13 21:37:00",4,TRUE,12176
"BMisc","2017-06-14 03:08:00",7,TRUE,12177
"lumberjack","2017-06-14 13:11:00",9,TRUE,12178
"rcv","2017-06-14 13:16:00",2,TRUE,12179
"genepop","2017-06-14 21:49:00",6,TRUE,12180
"redR","2017-06-14 21:52:00",2,TRUE,12181
"satscanMapper","2017-06-14 22:05:00",2,TRUE,12182
"taxlist","2017-06-14 22:08:00",11,TRUE,12183
"survivalsvm","2017-06-14 22:20:00",4,TRUE,12184
"anchoredDistr","2017-06-15 15:01:00",2,TRUE,12185
"GeoRange","2017-06-15 15:07:00",1,FALSE,12186
"MittagLeffleR","2017-06-15 15:07:00",3,TRUE,12187
"phenopix","2017-06-15 15:12:00",5,TRUE,12188
"dataverse","2017-06-15 15:15:00",1,FALSE,12189
"walker","2017-06-15 15:18:00",14,TRUE,12190
"baseballDBR","2017-06-15 15:19:00",1,FALSE,12191
"Rcrawler","2017-06-15 17:18:00",9,TRUE,12192
"catSurv","2017-06-15 17:38:00",7,TRUE,12193
"MultiABEL","2017-06-15 17:40:00",1,TRUE,12194
"nneo","2017-06-15 18:36:00",1,TRUE,12195
"interp","2017-06-15 23:19:00",7,TRUE,12196
"yearn","2017-06-16 18:09:00",2,TRUE,12197
"charlatan","2017-06-16 19:41:00",5,TRUE,12198
"preference","2017-06-16 19:43:00",6,TRUE,12199
"CityWaterBalance","2017-06-16 19:45:00",1,FALSE,12200
"AWR.Athena","2017-06-16 20:00:00",4,TRUE,12201
"momentuHMM","2017-06-16 20:02:00",12,TRUE,12202
"MARX","2017-06-16 20:10:00",2,TRUE,12203
"secret","2017-06-17 14:33:00",2,TRUE,12204
"womblR","2017-06-17 14:55:00",5,TRUE,12205
"ECFsup","2017-06-17 14:57:00",1,TRUE,12206
"fingertipsR","2017-06-17 23:57:00",25,TRUE,12207
"worms","2017-06-18 14:52:00",2,TRUE,12208
"eventdataR","2017-06-18 17:37:00",4,TRUE,12209
"processmonitR","2017-06-18 18:17:00",1,FALSE,12210
"processmapR","2017-06-19 06:44:00",8,TRUE,12211
"clinPK","2017-06-19 09:10:00",1,FALSE,12212
"xesreadR","2017-06-19 09:11:00",5,TRUE,12213
"mindr","2017-06-19 10:29:00",8,TRUE,12214
"sfadv","2017-06-19 11:45:00",1,FALSE,12215
"namedCapture","2017-06-19 14:27:00",6,TRUE,12216
"pinyin","2017-06-19 14:28:00",6,TRUE,12217
"convexjlr","2017-06-19 22:32:00",5,TRUE,12218
"PeakError","2017-06-19 22:48:00",1,FALSE,12219
"WeightedROC","2017-06-19 22:49:00",6,TRUE,12220
"RLeafAngle","2017-06-20 06:29:00",1,FALSE,12221
"tidycensus","2017-06-20 15:43:00",16,TRUE,12222
"geofacet","2017-06-20 15:49:00",5,TRUE,12223
"SFS","2017-06-20 15:52:00",4,TRUE,12224
"tukeytrend","2017-06-20 15:52:00",3,TRUE,12225
"swapClass","2017-06-20 17:20:00",2,TRUE,12226
"ukbabynames","2017-06-20 17:20:00",1,FALSE,12227
"rematch2","2017-06-20 17:21:00",4,TRUE,12228
"nmaINLA","2017-06-20 18:04:00",4,TRUE,12229
"rcoreoa","2017-06-20 19:01:00",3,TRUE,12230
"mssqlR","2017-06-20 19:03:00",1,FALSE,12231
"POMaSPU","2017-06-20 23:03:00",1,FALSE,12232
"PeakSegDP","2017-06-20 23:23:00",2,TRUE,12233
"ftDK","2017-06-21 15:23:00",1,FALSE,12234
"StratifiedRF","2017-06-21 15:25:00",2,TRUE,12235
"sessioninfo","2017-06-21 15:26:00",3,TRUE,12236
"heims","2017-06-21 15:27:00",3,TRUE,12237
"PeakSegOptimal","2017-06-21 17:13:00",4,TRUE,12238
"diceR","2017-06-21 23:37:00",11,TRUE,12239
"ggformula","2017-06-21 23:44:00",12,TRUE,12240
"bookdownplus","2017-06-21 23:45:00",11,TRUE,12241
"JumpTest","2017-06-22 05:40:00",3,TRUE,12242
"rMouse","2017-06-22 05:42:00",1,TRUE,12243
"rrcov3way","2017-06-22 11:30:00",2,TRUE,12244
"rrpack","2017-06-22 13:07:00",5,TRUE,12245
"MOQA","2017-06-22 13:23:00",1,FALSE,12246
"SCAT","2017-06-23 06:37:00",2,TRUE,12247
"dartR","2017-06-23 06:38:00",9,TRUE,12248
"data.world","2017-06-23 06:39:00",3,TRUE,12249
"m2r","2017-06-23 06:40:00",3,TRUE,12250
"origami","2017-06-23 06:40:00",4,TRUE,12251
"BCgee","2017-06-23 08:11:00",1,FALSE,12252
"beginr","2017-06-23 08:49:00",7,TRUE,12253
"tbl2xts","2017-06-23 09:13:00",7,TRUE,12254
"nsROC","2017-06-23 12:36:00",2,TRUE,12255
"Rcriticor","2017-06-23 16:05:00",2,TRUE,12256
"cbar","2017-06-23 16:05:00",4,TRUE,12257
"IceCast","2017-06-23 19:04:00",3,TRUE,12258
"nlsrk","2017-06-23 23:01:00",1,FALSE,12259
"DZEXPM","2017-06-24 05:49:00",2,TRUE,12260
"windfarmGA","2017-06-24 05:54:00",9,TRUE,12261
"aphid","2017-06-24 07:22:00",8,TRUE,12262
"SeqKat","2017-06-25 07:10:00",3,TRUE,12263
"ratios","2017-06-25 07:13:00",3,TRUE,12264
"RegularizedSCA","2017-06-25 07:14:00",4,TRUE,12265
"bssm","2017-06-25 07:14:00",16,TRUE,12266
"later","2017-06-25 07:15:00",12,TRUE,12267
"factorMerger","2017-06-25 12:22:00",6,TRUE,12268
"leaflet.extras","2017-06-25 15:22:00",2,TRUE,12269
"leaflet.esri","2017-06-25 16:06:00",2,TRUE,12270
"tidygenomics","2017-06-25 22:45:00",3,TRUE,12271
"cytometree","2017-06-25 23:01:00",7,TRUE,12272
"rattle.data","2017-06-26 06:12:00",1,FALSE,12273
"easyml","2017-06-26 06:13:00",1,TRUE,12274
"helixvis","2017-06-26 06:13:00",5,TRUE,12275
"greta","2017-06-26 13:57:00",4,TRUE,12276
"postlightmercury","2017-06-26 13:57:00",3,TRUE,12277
"intRvals","2017-06-26 13:58:00",1,FALSE,12278
"Dforest","2017-06-26 14:03:00",2,TRUE,12279
"stacomiR","2017-06-26 16:36:00",6,TRUE,12280
"BayesTwin","2017-06-26 16:37:00",1,FALSE,12281
"twfy","2017-06-26 16:37:00",1,FALSE,12282
"CRANsearcher","2017-06-26 23:13:00",1,FALSE,12283
"NCSampling","2017-06-27 06:14:00",1,FALSE,12284
"seqICP","2017-06-27 06:40:00",2,TRUE,12285
"rdiversity","2017-06-27 15:57:00",4,TRUE,12286
"FSTpackage","2017-06-27 16:00:00",1,FALSE,12287
"idefix","2017-06-27 16:29:00",9,TRUE,12288
"quotedargs","2017-06-27 16:29:00",4,TRUE,12289
"ForecastFramework","2017-06-28 05:59:00",4,TRUE,12290
"gldrm","2017-06-28 06:01:00",3,TRUE,12291
"modest","2017-06-28 06:02:00",2,TRUE,12292
"hyper2","2017-06-28 06:14:00",5,TRUE,12293
"EL2Surv","2017-06-28 06:21:00",2,TRUE,12294
"BrownDog","2017-06-28 15:06:00",2,TRUE,12295
"SFtools","2017-06-28 15:53:00",1,FALSE,12296
"ExpRep","2017-06-28 15:55:00",1,FALSE,12297
"sparsio","2017-06-28 15:59:00",2,TRUE,12298
"zFactor","2017-06-28 17:34:00",4,TRUE,12299
"scpm","2017-06-28 17:35:00",3,TRUE,12300
"ppcc","2017-06-28 17:37:00",3,TRUE,12301
"wpp2017","2017-06-29 05:03:00",7,TRUE,12302
"monoreg","2017-06-29 05:07:00",2,TRUE,12303
"hbdct","2017-06-29 05:11:00",2,TRUE,12304
"My.stepwise","2017-06-29 09:13:00",1,FALSE,12305
"CondIndTests","2017-06-29 12:23:00",4,TRUE,12306
"kazaam","2017-06-29 13:20:00",1,FALSE,12307
"gsloid","2017-06-29 15:03:00",1,FALSE,12308
"pinnacle.data","2017-06-29 15:30:00",1,FALSE,12309
"survHE","2017-06-29 22:07:00",7,TRUE,12310
"mapedit","2017-06-29 22:33:00",6,TRUE,12311
"BradleyTerryScalable","2017-06-29 22:39:00",1,TRUE,12312
"SimMultiCorrData","2017-06-29 22:44:00",4,TRUE,12313
"BIGL","2017-06-30 13:10:00",13,TRUE,12314
"rxylib","2017-06-30 13:11:00",7,TRUE,12315
"ukbtools","2017-06-30 13:22:00",7,TRUE,12316
"GMSE","2017-06-30 17:28:00",10,TRUE,12317
"hhh4contacts","2017-06-30 17:28:00",2,TRUE,12318
"fence","2017-07-01 08:02:00",1,FALSE,12319
"awspack","2017-07-01 08:26:00",2,TRUE,12320
"MicroMacroMultilevel","2017-07-01 14:47:00",1,FALSE,12321
"aws.iam","2017-07-01 14:50:00",2,TRUE,12322
"hurdlr","2017-07-02 00:04:00",1,FALSE,12323
"quickregression","2017-07-02 00:04:00",1,FALSE,12324
"autoBagging","2017-07-02 00:06:00",1,FALSE,12325
"aws.lambda","2017-07-02 08:18:00",2,TRUE,12326
"spam64","2017-07-02 22:01:00",10,TRUE,12327
"adeba","2017-07-02 22:45:00",3,TRUE,12328
"aurelius","2017-07-03 07:11:00",1,FALSE,12329
"IncDTW","2017-07-03 11:00:00",16,TRUE,12330
"ecolottery","2017-07-03 11:01:00",1,FALSE,12331
"MoLE","2017-07-03 11:36:00",2,TRUE,12332
"sweep","2017-07-03 23:05:00",6,TRUE,12333
"cepR","2017-07-04 06:34:00",3,TRUE,12334
"polyPK","2017-07-04 06:42:00",4,TRUE,12335
"grf","2017-07-04 12:56:00",14,TRUE,12336
"SSM","2017-07-04 13:00:00",1,FALSE,12337
"aws.cloudtrail","2017-07-04 13:01:00",1,TRUE,12338
"wql","2017-07-04 20:23:00",1,FALSE,12339
"nardl","2017-07-04 20:24:00",6,TRUE,12340
"networkGen","2017-07-05 08:43:00",2,TRUE,12341
"prodest","2017-07-05 09:05:00",2,TRUE,12342
"coxphSGD","2017-07-05 11:43:00",1,FALSE,12343
"auk","2017-07-05 11:44:00",13,TRUE,12344
"midas","2017-07-05 22:53:00",1,FALSE,12345
"assocInd","2017-07-05 22:55:00",1,FALSE,12346
"msde","2017-07-05 22:55:00",4,TRUE,12347
"SuperGauss","2017-07-05 23:00:00",5,TRUE,12348
"Autoplotprotein","2017-07-06 10:00:00",1,FALSE,12349
"Robocoap","2017-07-06 10:05:00",1,FALSE,12350
"ggChernoff","2017-07-06 10:06:00",1,FALSE,12351
"mandelbrot","2017-07-06 10:06:00",1,FALSE,12352
"correlbinom","2017-07-06 10:07:00",1,FALSE,12353
"FastSF","2017-07-06 10:12:00",2,TRUE,12354
"BNPMediation","2017-07-07 04:48:00",1,TRUE,12355
"teachingApps","2017-07-07 04:48:00",4,TRUE,12356
"FUNLDA","2017-07-07 04:52:00",2,TRUE,12357
"vetr","2017-07-07 04:52:00",13,TRUE,12358
"HBP","2017-07-07 05:01:00",1,TRUE,12359
"tidygraph","2017-07-07 05:01:00",5,TRUE,12360
"redlistr","2017-07-07 06:12:00",4,TRUE,12361
"SobolSequence","2017-07-07 06:13:00",1,FALSE,12362
"fcuk","2017-07-07 10:13:00",2,TRUE,12363
"dataPreparation","2017-07-07 10:14:00",14,TRUE,12364
"jcolors","2017-07-07 10:15:00",4,TRUE,12365
"textile","2017-07-07 16:10:00",1,FALSE,12366
"ggplotgui","2017-07-08 03:25:00",1,FALSE,12367
"ahnr","2017-07-08 03:26:00",4,TRUE,12368
"spc4sts","2017-07-08 03:26:00",8,TRUE,12369
"rsample","2017-07-08 03:31:00",8,TRUE,12370
"netcom","2017-07-08 03:32:00",2,TRUE,12371
"MFKnockoffs","2017-07-08 05:15:00",2,TRUE,12372
"waccR","2017-07-08 22:54:00",1,FALSE,12373
"mthapower","2017-07-09 06:16:00",2,TRUE,12374
"RcppTN","2017-07-09 06:18:00",2,TRUE,12375
"hutils","2017-07-09 06:22:00",12,TRUE,12376
"hutils","2017-07-09 06:22:00",12,TRUE,12377
"decomposedPSF","2017-07-09 08:26:00",1,FALSE,12378
"zonator","2017-07-09 08:26:00",4,TRUE,12379
"datastructures","2017-07-09 14:24:00",8,TRUE,12380
"fastLink","2017-07-09 14:24:00",8,TRUE,12381
"passport","2017-07-09 17:14:00",3,TRUE,12382
"grec","2017-07-09 19:56:00",8,TRUE,12383
"fDMA","2017-07-09 22:50:00",12,TRUE,12384
"PoloniexR","2017-07-10 21:48:00",1,TRUE,12385
"SASmarkdown","2017-07-10 21:48:00",2,TRUE,12386
"oompaData","2017-07-10 22:16:00",1,FALSE,12387
"LowWAFOMNX","2017-07-11 05:53:00",2,TRUE,12388
"visdat","2017-07-11 16:51:00",4,TRUE,12389
"roots","2017-07-11 16:52:00",1,FALSE,12390
"wooldridge","2017-07-11 17:32:00",5,TRUE,12391
"SIBERG","2017-07-11 17:33:00",3,TRUE,12392
"MetaSubtract","2017-07-11 17:37:00",9,TRUE,12393
"oompaBase","2017-07-11 17:37:00",6,TRUE,12394
"ClassComparison","2017-07-11 21:44:00",4,TRUE,12395
"TailRank","2017-07-11 21:44:00",3,TRUE,12396
"integIRTy","2017-07-11 21:47:00",2,TRUE,12397
"mcMST","2017-07-11 21:48:00",2,TRUE,12398
"NameNeedle","2017-07-11 21:50:00",2,TRUE,12399
"Umpire","2017-07-11 21:51:00",11,TRUE,12400
"SubTite","2017-07-11 21:53:00",11,TRUE,12401
"adepro","2017-07-12 07:24:00",3,TRUE,12402
"ClassDiscovery","2017-07-12 07:28:00",5,TRUE,12403
"facebook.S4","2017-07-12 12:49:00",1,TRUE,12404
"patentsview","2017-07-12 16:11:00",4,TRUE,12405
"RBesT","2017-07-12 16:12:00",15,TRUE,12406
"GROAN","2017-07-12 19:30:00",3,TRUE,12407
"openwindfarm","2017-07-12 20:02:00",1,TRUE,12408
"docker","2017-07-13 04:50:00",2,TRUE,12409
"rmonad","2017-07-13 04:50:00",6,TRUE,12410
"lvec","2017-07-13 10:43:00",4,TRUE,12411
"ClusVis","2017-07-13 15:34:00",3,TRUE,12412
"interfr","2017-07-13 15:34:00",1,FALSE,12413
"GenAlgo","2017-07-13 15:36:00",4,TRUE,12414
"Modeler","2017-07-13 15:37:00",4,TRUE,12415
"PreProcess","2017-07-13 15:37:00",4,TRUE,12416
"influxdbr","2017-07-13 15:38:00",4,TRUE,12417
"LowWAFOMSobol","2017-07-13 15:41:00",2,TRUE,12418
"swmmr","2017-07-13 16:11:00",5,TRUE,12419
"noaastormevents","2017-07-13 22:06:00",2,TRUE,12420
"MRFA","2017-07-14 05:40:00",3,TRUE,12421
"GJRM","2017-07-14 05:45:00",9,TRUE,12422
"geotoolsR","2017-07-14 05:46:00",2,TRUE,12423
"mize","2017-07-14 05:52:00",6,TRUE,12424
"sitreeE","2017-07-14 13:29:00",4,TRUE,12425
"survtmle","2017-07-14 14:35:00",3,TRUE,12426
"credsubs","2017-07-14 16:13:00",4,TRUE,12427
"BibPlots","2017-07-14 16:14:00",5,TRUE,12428
"ggjoy","2017-07-14 16:25:00",5,TRUE,12429
"bayeslm","2017-07-14 16:31:00",8,TRUE,12430
"dendroExtra","2017-07-14 18:44:00",2,TRUE,12431
"BimodalIndex","2017-07-14 19:56:00",4,TRUE,12432
"rsMove","2017-07-15 06:30:00",8,TRUE,12433
"seplyr","2017-07-15 06:31:00",27,TRUE,12434
"TSF","2017-07-15 06:49:00",1,FALSE,12435
"centiserve","2017-07-15 09:34:00",1,FALSE,12436
"ambhasGW","2017-07-15 12:15:00",2,TRUE,12437
"randomForestExplainer","2017-07-15 18:42:00",3,TRUE,12438
"CINNA","2017-07-15 21:00:00",11,TRUE,12439
"DrImpute","2017-07-15 21:00:00",1,FALSE,12440
"aiRthermo","2017-07-15 21:03:00",4,TRUE,12441
"vennLasso","2017-07-15 21:06:00",7,TRUE,12442
"tetraclasse","2017-07-15 21:15:00",1,FALSE,12443
"spNNGP","2017-07-16 15:50:00",5,TRUE,12444
"gh","2017-07-16 20:28:00",2,TRUE,12445
"llogistic","2017-07-16 20:32:00",2,TRUE,12446
"senstrat","2017-07-16 21:01:00",1,FALSE,12447
"rPraat","2017-07-16 21:08:00",7,TRUE,12448
"taxa","2017-07-16 21:51:00",7,TRUE,12449
"OHPL","2017-07-17 09:44:00",3,TRUE,12450
"APML0","2017-07-17 09:47:00",9,TRUE,12451
"cnbdistr","2017-07-17 09:50:00",1,FALSE,12452
"constants","2017-07-17 10:53:00",3,TRUE,12453
"ercv","2017-07-17 15:08:00",2,TRUE,12454
"LCox","2017-07-17 17:10:00",1,FALSE,12455
"dataCompareR","2017-07-17 17:16:00",4,TRUE,12456
"Census2016","2017-07-17 17:47:00",1,FALSE,12457
"sergeant","2017-07-17 22:36:00",2,TRUE,12458
"multiApply","2017-07-17 22:41:00",4,TRUE,12459
"mau","2017-07-18 08:10:00",2,TRUE,12460
"bsplinePsd","2017-07-18 09:16:00",4,TRUE,12461
"diffpriv","2017-07-18 11:42:00",1,FALSE,12462
"coda.base","2017-07-18 13:07:00",12,TRUE,12463
"uptasticsearch","2017-07-18 14:26:00",6,TRUE,12464
"denoiSeq","2017-07-18 19:15:00",2,TRUE,12465
"social","2017-07-18 21:43:00",1,FALSE,12466
"PLmixed","2017-07-18 21:49:00",5,TRUE,12467
"sgmcmc","2017-07-18 21:55:00",7,TRUE,12468
"scifigure","2017-07-19 10:31:00",2,TRUE,12469
"BayesianGLasso","2017-07-19 10:52:00",1,FALSE,12470
"subscreen","2017-07-19 14:04:00",5,TRUE,12471
"harmonicmeanp","2017-07-19 16:45:00",4,TRUE,12472
"dicecrawler","2017-07-19 16:55:00",1,TRUE,12473
